Customer ID,State,Treatment Group
5423,GA,Mail
5424,GA,No Mail
5425,GA,Mail
5426,GA,Mail
5427,GA,Mail
5428,VA,No Mail
5429,OH,Mail
5430,GA,No Mail
5431,GA,No Mail
5432,VA,No Mail
5433,OH,No Mail
5434,GA,Mail
5435,OH,Mail
5436,OH,No Mail
5437,GA,Mail
5438,VA,Mail
5439,VA,Mail
5440,OH,Mail
5441,VA,No Mail
5442,OH,Mail
5443,GA,No Mail
5444,OH,No Mail
5445,VA,No Mail
5446,OH,No Mail
5447,VA,Mail
5448,VA,No Mail
5449,VA,No Mail
5450,VA,No Mail
5451,GA,Mail
5452,GA,Mail
5453,OH,Mail
5454,OH,Mail
5455,VA,Mail
5456,VA,No Mail
5457,GA,No Mail
5458,OH,No Mail
5459,GA,No Mail
5460,OH,Mail
5461,VA,Mail
5462,GA,No Mail
5463,VA,Mail
5464,VA,Mail
5465,VA,No Mail
5466,OH,Mail
5467,VA,No Mail
5468,OH,Mail
5469,OH,Mail
5470,VA,No Mail
5471,GA,No Mail
5472,GA,No Mail
5473,GA,Mail
5474,OH,No Mail
5475,VA,No Mail
5476,VA,Mail
5477,OH,No Mail
5478,VA,Mail
5479,GA,No Mail
5480,VA,No Mail
5481,OH,Mail
5482,OH,No Mail
5483,GA,Mail
5484,VA,Mail
5485,GA,Mail
5486,GA,No Mail
5487,OH,No Mail
5488,VA,Mail
5489,GA,Mail
5490,GA,Mail
5491,OH,No Mail
5492,VA,Mail
5493,GA,No Mail
5494,GA,Mail
5495,OH,Mail
5496,OH,Mail
5497,OH,Mail
5498,GA,Mail
5499,OH,No Mail
5500,VA,No Mail
5501,GA,Mail
5502,GA,Mail
5503,OH,Mail
5504,GA,Mail
5505,VA,Mail
5506,GA,Mail
5507,OH,Mail
5508,GA,No Mail
5509,OH,No Mail
5510,VA,No Mail
5511,GA,No Mail
5512,VA,Mail
5513,OH,No Mail
5514,VA,Mail
5515,VA,Mail
5516,VA,Mail
5517,VA,Mail
5518,GA,No Mail
5519,OH,No Mail
5520,GA,No Mail
5521,OH,Mail
5522,GA,No Mail
5523,OH,No Mail
5524,GA,No Mail
5525,OH,No Mail
5526,GA,No Mail
5527,GA,No Mail
5528,VA,No Mail
5529,OH,Mail
5530,OH,No Mail
5531,OH,Mail
5532,OH,No Mail
5533,VA,No Mail
5534,VA,No Mail
5535,VA,Mail
5536,GA,No Mail
5537,OH,No Mail
5538,OH,Mail
5539,OH,No Mail
5540,GA,Mail
5541,VA,No Mail
5542,VA,No Mail
5543,VA,Mail
5544,OH,Mail
5545,GA,Mail
5546,GA,Mail
5547,GA,Mail
5548,OH,Mail
5549,VA,Mail
5550,GA,Mail
5551,VA,Mail
5552,GA,Mail
5553,GA,No Mail
5554,VA,Mail
5555,GA,Mail
5556,VA,No Mail
5557,VA,Mail
5558,GA,Mail
5559,GA,Mail
5560,OH,Mail
5561,VA,No Mail
5562,VA,No Mail
5563,OH,Mail
5564,VA,Mail
5565,OH,No Mail
5566,VA,Mail
5567,OH,Mail
5568,OH,No Mail
5569,GA,No Mail
5570,VA,No Mail
5571,OH,No Mail
5572,VA,No Mail
5573,VA,No Mail
5574,VA,Mail
5575,OH,Mail
5576,VA,Mail
5577,GA,No Mail
5578,OH,No Mail
5579,OH,No Mail
5580,GA,No Mail
5581,OH,Mail
5582,GA,No Mail
5583,GA,Mail
5584,GA,Mail
5585,GA,Mail
5586,VA,No Mail
5587,OH,No Mail
5588,GA,Mail
5589,OH,No Mail
5590,GA,Mail
5591,VA,No Mail
5592,VA,Mail
5593,OH,No Mail
5594,VA,No Mail
5595,OH,Mail
5596,VA,Mail
5597,OH,Mail
5598,GA,No Mail
5599,OH,No Mail
5600,OH,No Mail
5601,VA,Mail
5602,OH,Mail
5603,GA,No Mail
5604,GA,Mail
5605,OH,No Mail
5606,VA,Mail
5607,GA,No Mail
5608,OH,Mail
5609,OH,Mail
5610,VA,No Mail
5611,OH,No Mail
5612,GA,No Mail
5613,VA,No Mail
5614,OH,Mail
5615,GA,No Mail
5616,VA,Mail
5617,OH,Mail
5618,VA,No Mail
5619,VA,No Mail
5620,OH,Mail
5621,VA,No Mail
5622,VA,No Mail
5623,OH,Mail
5624,OH,Mail
5625,GA,No Mail
5626,VA,Mail
5627,VA,No Mail
5628,OH,Mail
5629,OH,Mail
5630,GA,Mail
5631,OH,Mail
5632,VA,Mail
5633,OH,Mail
5634,OH,Mail
5635,VA,Mail
5636,GA,No Mail
5637,GA,Mail
5638,GA,Mail
5639,OH,Mail
5640,OH,No Mail
5641,GA,Mail
5642,GA,Mail
5643,VA,No Mail
5644,VA,Mail
5645,VA,Mail
5646,VA,Mail
5647,GA,No Mail
5648,GA,Mail
5649,GA,No Mail
5650,VA,Mail
5651,GA,Mail
5652,OH,No Mail
5653,VA,No Mail
5654,VA,No Mail
5655,OH,No Mail
5656,VA,Mail
5657,OH,Mail
5658,VA,No Mail
5659,VA,No Mail
5660,GA,Mail
5661,OH,No Mail
5662,OH,No Mail
5663,VA,Mail
5664,OH,Mail
5665,OH,No Mail
5666,GA,Mail
5667,OH,No Mail
5668,GA,No Mail
5669,OH,No Mail
5670,OH,No Mail
5671,GA,No Mail
5672,GA,Mail
5673,VA,No Mail
5674,GA,No Mail
5675,GA,No Mail
5676,OH,Mail
5677,OH,Mail
5678,OH,Mail
5679,OH,No Mail
5680,OH,Mail
5681,GA,Mail
5682,VA,Mail
5683,OH,No Mail
5684,GA,Mail
5685,GA,Mail
5686,OH,Mail
5687,VA,No Mail
5688,OH,No Mail
5689,OH,No Mail
5690,GA,No Mail
5691,VA,Mail
5692,OH,Mail
5693,OH,Mail
5694,VA,Mail
5695,VA,Mail
5696,GA,No Mail
5697,VA,No Mail
5698,VA,No Mail
5699,GA,Mail
5700,GA,No Mail
5701,GA,No Mail
5702,OH,No Mail
5703,GA,No Mail
5704,VA,No Mail
5705,GA,Mail
5706,VA,No Mail
5707,GA,Mail
5708,OH,Mail
5709,OH,No Mail
5710,GA,No Mail
5711,VA,Mail
5712,VA,Mail
5713,OH,Mail
5714,OH,No Mail
5715,OH,No Mail
5716,GA,Mail
5717,VA,Mail
5718,OH,No Mail
5719,GA,Mail
5720,VA,No Mail
5721,VA,No Mail
5722,VA,Mail
5723,OH,No Mail
5724,GA,Mail
5725,GA,Mail
5726,GA,Mail
5727,OH,Mail
5728,OH,No Mail
5729,VA,No Mail
5730,VA,No Mail
5731,GA,Mail
5732,OH,Mail
5733,GA,No Mail
5734,VA,Mail
5735,GA,No Mail
5736,VA,Mail
5737,OH,Mail
5738,VA,No Mail
5739,VA,Mail
5740,GA,No Mail
5741,VA,No Mail
5742,OH,Mail
5743,OH,No Mail
5744,OH,Mail
5745,OH,No Mail
5746,VA,Mail
5747,GA,No Mail
5748,OH,No Mail
5749,OH,No Mail
5750,VA,Mail
5751,OH,Mail
5752,GA,No Mail
5753,OH,No Mail
5754,VA,No Mail
5755,VA,Mail
5756,GA,No Mail
5757,OH,No Mail
5758,GA,Mail
5759,OH,Mail
5760,GA,Mail
5761,OH,No Mail
5762,VA,No Mail
5763,VA,No Mail
5764,OH,Mail
5765,GA,No Mail
5766,VA,Mail
5767,VA,No Mail
5768,VA,No Mail
5769,VA,Mail
5770,OH,No Mail
5771,VA,No Mail
5772,GA,No Mail
5773,VA,No Mail
5774,GA,Mail
5775,OH,No Mail
5776,GA,No Mail
5777,GA,No Mail
5778,OH,Mail
5779,GA,No Mail
5780,GA,No Mail
5781,VA,No Mail
5782,VA,Mail
5783,OH,Mail
5784,OH,Mail
5785,OH,No Mail
5786,GA,Mail
5787,GA,No Mail
5788,GA,Mail
5789,VA,Mail
5790,VA,No Mail
5791,GA,No Mail
5792,VA,No Mail
5793,GA,Mail
5794,GA,Mail
5795,OH,Mail
5796,GA,No Mail
5797,OH,No Mail
5798,GA,No Mail
5799,GA,Mail
5800,OH,No Mail
5801,OH,Mail
5802,VA,Mail
5803,GA,No Mail
5804,GA,Mail
5805,VA,Mail
5806,OH,Mail
5807,GA,Mail
5808,GA,Mail
5809,VA,Mail
5810,VA,No Mail
5811,GA,No Mail
5812,VA,Mail
5813,OH,Mail
5814,VA,No Mail
5815,VA,No Mail
5816,VA,No Mail
5817,VA,Mail
5818,GA,No Mail
5819,OH,No Mail
5820,GA,No Mail
5821,OH,Mail
5822,VA,No Mail
5823,VA,Mail
5824,GA,Mail
5825,VA,No Mail
5826,GA,No Mail
5827,OH,No Mail
5828,OH,No Mail
5829,GA,No Mail
5830,OH,No Mail
5831,VA,No Mail
5832,VA,No Mail
5833,VA,Mail
5834,VA,Mail
5835,OH,No Mail
5836,OH,No Mail
5837,GA,Mail
5838,GA,No Mail
5839,GA,Mail
5840,GA,No Mail
5841,VA,No Mail
5842,GA,Mail
5843,GA,Mail
5844,VA,No Mail
5845,GA,No Mail
5846,GA,No Mail
5847,OH,Mail
5848,GA,Mail
5849,GA,No Mail
5850,OH,Mail
5851,GA,No Mail
5852,OH,Mail
5853,GA,Mail
5854,VA,No Mail
5855,OH,Mail
5856,GA,Mail
5857,GA,Mail
5858,VA,Mail
5859,OH,No Mail
5860,OH,No Mail
5861,OH,Mail
5862,GA,Mail
5863,VA,Mail
5864,GA,No Mail
5865,GA,Mail
5866,VA,No Mail
5867,VA,Mail
5868,OH,Mail
5869,OH,Mail
5870,GA,No Mail
5871,GA,No Mail
5872,GA,No Mail
5873,VA,Mail
5874,OH,Mail
5875,VA,Mail
5876,GA,No Mail
5877,OH,Mail
5878,GA,Mail
5879,GA,No Mail
5880,GA,Mail
5881,OH,Mail
5882,GA,No Mail
5883,OH,Mail
5884,GA,No Mail
5885,GA,Mail
5886,GA,No Mail
5887,OH,No Mail
5888,OH,Mail
5889,OH,No Mail
5890,GA,Mail
5891,OH,Mail
5892,VA,No Mail
5893,OH,Mail
5894,VA,No Mail
5895,OH,Mail
5896,GA,No Mail
5897,VA,No Mail
5898,OH,No Mail
5899,OH,No Mail
5900,VA,No Mail
5901,OH,Mail
5902,GA,No Mail
5903,VA,Mail
5904,OH,Mail
5905,VA,Mail
5906,GA,Mail
5907,GA,Mail
5908,VA,Mail
5909,OH,No Mail
5910,OH,No Mail
5911,OH,No Mail
5912,GA,Mail
5913,OH,No Mail
5914,OH,No Mail
5915,GA,No Mail
5916,GA,No Mail
5917,VA,No Mail
5918,OH,Mail
5919,GA,Mail
5920,GA,Mail
5921,GA,No Mail
5922,OH,No Mail
5923,VA,No Mail
5924,OH,No Mail
5925,OH,Mail
5926,OH,Mail
5927,OH,No Mail
5928,OH,No Mail
5929,GA,Mail
5930,VA,No Mail
5931,OH,No Mail
5932,GA,Mail
5933,VA,Mail
5934,OH,No Mail
5935,VA,No Mail
5936,GA,No Mail
5937,GA,No Mail
5938,GA,No Mail
5939,GA,No Mail
5940,GA,No Mail
5941,GA,Mail
5942,OH,Mail
5943,GA,No Mail
5944,VA,No Mail
5945,VA,No Mail
5946,OH,Mail
5947,VA,No Mail
5948,VA,No Mail
5949,VA,Mail
5950,OH,Mail
5951,VA,Mail
5952,VA,No Mail
5953,GA,No Mail
5954,OH,Mail
5955,OH,No Mail
5956,OH,No Mail
5957,GA,No Mail
5958,VA,Mail
5959,GA,No Mail
5960,GA,No Mail
5961,OH,Mail
5962,VA,Mail
5963,GA,No Mail
5964,OH,No Mail
5965,OH,No Mail
5966,VA,Mail
5967,OH,No Mail
5968,GA,No Mail
5969,OH,Mail
5970,GA,No Mail
5971,GA,Mail
5972,VA,No Mail
5973,GA,No Mail
5974,VA,No Mail
5975,OH,No Mail
5976,OH,No Mail
5977,GA,No Mail
5978,OH,Mail
5979,VA,Mail
5980,VA,Mail
5981,GA,No Mail
5982,VA,No Mail
5983,GA,Mail
5984,OH,Mail
5985,VA,No Mail
5986,GA,No Mail
5987,GA,No Mail
5988,VA,Mail
5989,VA,Mail
5990,VA,No Mail
5991,GA,Mail
5992,GA,Mail
5993,VA,No Mail
5994,VA,No Mail
5995,VA,No Mail
5996,VA,No Mail
5997,VA,Mail
5998,OH,Mail
5999,VA,No Mail
6000,OH,Mail
6001,GA,Mail
6002,VA,Mail
6003,GA,No Mail
6004,GA,No Mail
6005,GA,Mail
6006,OH,No Mail
6007,VA,No Mail
6008,GA,No Mail
6009,GA,No Mail
6010,GA,No Mail
6011,VA,No Mail
6012,VA,No Mail
6013,OH,No Mail
6014,GA,Mail
6015,VA,Mail
6016,GA,Mail
6017,GA,No Mail
6018,OH,Mail
6019,GA,Mail
6020,VA,No Mail
6021,VA,No Mail
6022,OH,No Mail
6023,GA,No Mail
6024,OH,Mail
6025,VA,Mail
6026,GA,No Mail
6027,GA,No Mail
6028,VA,No Mail
6029,GA,Mail
6030,OH,Mail
6031,OH,Mail
6032,OH,No Mail
6033,VA,Mail
6034,GA,No Mail
6035,OH,Mail
6036,GA,Mail
6037,OH,Mail
6038,VA,Mail
6039,GA,No Mail
6040,GA,Mail
6041,GA,Mail
6042,GA,No Mail
6043,OH,No Mail
6044,OH,Mail
6045,OH,No Mail
6046,OH,Mail
6047,VA,No Mail
6048,OH,No Mail
6049,VA,Mail
6050,OH,Mail
6051,VA,Mail
6052,OH,No Mail
6053,OH,Mail
6054,VA,No Mail
6055,GA,No Mail
6056,GA,No Mail
6057,OH,No Mail
6058,VA,Mail
6059,OH,No Mail
6060,GA,No Mail
6061,GA,No Mail
6062,GA,No Mail
6063,GA,Mail
6064,GA,Mail
6065,VA,Mail
6066,GA,No Mail
6067,VA,Mail
6068,OH,No Mail
6069,OH,Mail
6070,GA,No Mail
6071,OH,Mail
6072,OH,Mail
6073,OH,Mail
6074,OH,Mail
6075,VA,No Mail
6076,GA,Mail
6077,VA,Mail
6078,OH,Mail
6079,GA,Mail
6080,VA,No Mail
6081,OH,No Mail
6082,OH,No Mail
6083,VA,No Mail
6084,GA,No Mail
6085,GA,No Mail
6086,GA,Mail
6087,OH,Mail
6088,GA,Mail
6089,OH,Mail
6090,GA,Mail
6091,GA,No Mail
6092,GA,No Mail
6093,GA,Mail
6094,OH,Mail
6095,OH,Mail
6096,GA,No Mail
6097,GA,No Mail
6098,OH,Mail
6099,GA,Mail
6100,OH,No Mail
6101,GA,No Mail
6102,VA,Mail
6103,GA,No Mail
6104,OH,No Mail
6105,GA,No Mail
6106,OH,No Mail
6107,VA,Mail
6108,GA,Mail
6109,OH,Mail
6110,GA,No Mail
6111,OH,Mail
6112,VA,Mail
6113,GA,No Mail
6114,OH,No Mail
6115,OH,Mail
6116,OH,Mail
6117,VA,No Mail
6118,OH,Mail
6119,GA,No Mail
6120,OH,Mail
6121,GA,Mail
6122,OH,No Mail
6123,OH,Mail
6124,OH,Mail
6125,OH,Mail
6126,OH,Mail
6127,VA,Mail
6128,GA,No Mail
6129,GA,No Mail
6130,VA,No Mail
6131,GA,Mail
6132,VA,Mail
6133,VA,Mail
6134,GA,No Mail
6135,GA,Mail
6136,GA,Mail
6137,GA,Mail
6138,GA,Mail
6139,VA,No Mail
6140,OH,No Mail
6141,GA,No Mail
6142,OH,No Mail
6143,OH,No Mail
6144,OH,Mail
6145,GA,No Mail
6146,OH,Mail
6147,OH,No Mail
6148,GA,Mail
6149,OH,Mail
6150,OH,No Mail
6151,OH,Mail
6152,OH,Mail
6153,VA,Mail
6154,VA,Mail
6155,GA,Mail
6156,OH,No Mail
6157,GA,Mail
6158,GA,Mail
6159,VA,No Mail
6160,VA,No Mail
6161,VA,No Mail
6162,OH,No Mail
6163,GA,Mail
6164,GA,No Mail
6165,GA,Mail
6166,OH,Mail
6167,GA,Mail
6168,OH,No Mail
6169,VA,Mail
6170,VA,Mail
6171,OH,Mail
6172,VA,No Mail
6173,VA,No Mail
6174,OH,No Mail
6175,GA,No Mail
6176,GA,No Mail
6177,VA,No Mail
6178,OH,Mail
6179,OH,No Mail
6180,GA,Mail
6181,VA,Mail
6182,VA,No Mail
6183,GA,Mail
6184,VA,No Mail
6185,GA,No Mail
6186,VA,Mail
6187,OH,No Mail
6188,GA,Mail
6189,VA,No Mail
6190,VA,Mail
6191,VA,No Mail
6192,OH,Mail
6193,VA,No Mail
6194,VA,Mail
6195,GA,Mail
6196,OH,Mail
6197,OH,Mail
6198,GA,No Mail
6199,VA,No Mail
6200,VA,No Mail
6201,GA,No Mail
6202,GA,Mail
6203,GA,No Mail
6204,VA,No Mail
6205,VA,No Mail
6206,GA,Mail
6207,OH,No Mail
6208,GA,Mail
6209,VA,Mail
6210,VA,No Mail
6211,VA,No Mail
6212,GA,No Mail
6213,OH,No Mail
6214,GA,Mail
6215,VA,No Mail
6216,GA,Mail
6217,GA,Mail
6218,GA,No Mail
6219,VA,No Mail
6220,GA,Mail
6221,GA,No Mail
6222,GA,Mail
6223,OH,Mail
6224,VA,Mail
6225,VA,Mail
6226,OH,Mail
6227,GA,No Mail
6228,OH,No Mail
6229,GA,Mail
6230,VA,No Mail
6231,OH,Mail
6232,GA,Mail
6233,GA,No Mail
6234,VA,No Mail
6235,OH,Mail
6236,VA,Mail
6237,GA,Mail
6238,VA,Mail
6239,VA,No Mail
6240,OH,No Mail
6241,GA,No Mail
6242,VA,No Mail
6243,VA,Mail
6244,VA,Mail
6245,VA,Mail
6246,VA,No Mail
6247,OH,No Mail
6248,OH,No Mail
6249,OH,Mail
6250,VA,Mail
6251,VA,Mail
6252,OH,Mail
6253,GA,Mail
6254,VA,Mail
6255,GA,Mail
6256,VA,No Mail
6257,GA,Mail
6258,VA,Mail
6259,VA,Mail
6260,GA,No Mail
6261,GA,No Mail
6262,OH,Mail
6263,OH,No Mail
6264,VA,No Mail
6265,GA,No Mail
6266,GA,Mail
6267,GA,Mail
6268,OH,No Mail
6269,GA,Mail
6270,GA,Mail
6271,VA,Mail
6272,OH,Mail
6273,VA,Mail
6274,GA,No Mail
6275,OH,Mail
6276,GA,Mail
6277,GA,No Mail
6278,GA,Mail
6279,VA,Mail
6280,OH,No Mail
6281,GA,No Mail
6282,GA,Mail
6283,VA,No Mail
6284,GA,Mail
6285,GA,Mail
6286,VA,Mail
6287,GA,No Mail
6288,OH,Mail
6289,OH,No Mail
6290,OH,No Mail
6291,GA,No Mail
6292,OH,No Mail
6293,VA,No Mail
6294,OH,No Mail
6295,OH,Mail
6296,VA,Mail
6297,OH,Mail
6298,GA,No Mail
6299,GA,Mail
6300,OH,Mail
6301,VA,Mail
6302,GA,Mail
6303,VA,Mail
6304,GA,Mail
6305,VA,Mail
6306,GA,No Mail
6307,OH,Mail
6308,GA,No Mail
6309,VA,No Mail
6310,GA,Mail
6311,GA,Mail
6312,GA,Mail
6313,GA,Mail
6314,VA,No Mail
6315,OH,No Mail
6316,OH,No Mail
6317,OH,Mail
6318,OH,Mail
6319,GA,No Mail
6320,VA,No Mail
6321,VA,No Mail
6322,GA,Mail
6323,VA,No Mail
6324,GA,No Mail
6325,OH,Mail
6326,OH,Mail
6327,OH,Mail
6328,VA,No Mail
6329,OH,No Mail
6330,OH,No Mail
6331,OH,Mail
6332,OH,No Mail
6333,OH,No Mail
6334,VA,Mail
6335,GA,Mail
6336,GA,No Mail
6337,VA,Mail
6338,GA,Mail
6339,GA,Mail
6340,OH,Mail
6341,VA,No Mail
6342,VA,Mail
6343,OH,Mail
6344,VA,No Mail
6345,OH,Mail
6346,VA,Mail
6347,OH,No Mail
6348,OH,No Mail
6349,GA,Mail
6350,VA,Mail
6351,OH,No Mail
6352,OH,No Mail
6353,OH,No Mail
6354,OH,No Mail
6355,GA,Mail
6356,VA,No Mail
6357,GA,No Mail
6358,GA,No Mail
6359,GA,No Mail
6360,VA,Mail
6361,VA,No Mail
6362,VA,No Mail
6363,GA,Mail
6364,VA,Mail
6365,OH,No Mail
6366,OH,Mail
6367,VA,No Mail
6368,OH,No Mail
6369,VA,No Mail
6370,GA,No Mail
6371,OH,Mail
6372,GA,No Mail
6373,GA,Mail
6374,OH,Mail
6375,OH,No Mail
6376,OH,No Mail
6377,GA,No Mail
6378,OH,Mail
6379,GA,No Mail
6380,OH,No Mail
6381,OH,No Mail
6382,GA,Mail
6383,GA,No Mail
6384,VA,Mail
6385,OH,No Mail
6386,GA,Mail
6387,GA,No Mail
6388,OH,Mail
6389,GA,No Mail
6390,GA,No Mail
6391,GA,No Mail
6392,VA,Mail
6393,GA,No Mail
6394,GA,No Mail
6395,VA,Mail
6396,GA,No Mail
6397,GA,Mail
6398,GA,No Mail
6399,OH,Mail
6400,VA,No Mail
6401,GA,Mail
6402,VA,No Mail
6403,VA,No Mail
6404,OH,No Mail
6405,OH,No Mail
6406,VA,Mail
6407,GA,No Mail
6408,OH,Mail
6409,OH,No Mail
6410,GA,Mail
6411,OH,Mail
6412,OH,No Mail
6413,OH,Mail
6414,OH,No Mail
6415,VA,No Mail
6416,GA,Mail
6417,OH,No Mail
6418,OH,No Mail
6419,OH,Mail
6420,VA,No Mail
6421,VA,No Mail
6422,OH,No Mail
6423,GA,No Mail
6424,VA,Mail
6425,OH,Mail
6426,GA,Mail
6427,OH,No Mail
6428,VA,No Mail
6429,GA,Mail
6430,GA,Mail
6431,GA,Mail
6432,OH,Mail
6433,OH,Mail
6434,OH,Mail
6435,VA,No Mail
6436,GA,No Mail
6437,GA,No Mail
6438,VA,Mail
6439,GA,No Mail
6440,OH,No Mail
6441,OH,Mail
6442,GA,No Mail
6443,VA,No Mail
6444,OH,Mail
6445,GA,Mail
6446,OH,No Mail
6447,GA,Mail
6448,OH,Mail
6449,GA,Mail
6450,VA,Mail
6451,GA,No Mail
6452,OH,Mail
6453,GA,Mail
6454,GA,Mail
6455,GA,Mail
6456,GA,No Mail
6457,OH,No Mail
6458,GA,No Mail
6459,VA,No Mail
6460,GA,No Mail
6461,OH,No Mail
6462,OH,Mail
6463,OH,No Mail
6464,OH,No Mail
6465,OH,Mail
6466,VA,No Mail
6467,VA,No Mail
6468,GA,No Mail
6469,OH,Mail
6470,GA,Mail
6471,VA,Mail
6472,GA,No Mail
6473,GA,No Mail
6474,OH,No Mail
6475,OH,No Mail
6476,VA,No Mail
6477,OH,No Mail
6478,VA,Mail
6479,VA,No Mail
6480,VA,Mail
6481,VA,No Mail
6482,OH,Mail
6483,GA,Mail
6484,OH,Mail
6485,GA,No Mail
6486,VA,Mail
6487,VA,Mail
6488,OH,No Mail
6489,VA,No Mail
6490,OH,Mail
6491,VA,No Mail
6492,VA,No Mail
6493,VA,Mail
6494,OH,No Mail
6495,VA,Mail
6496,VA,Mail
6497,VA,No Mail
6498,VA,No Mail
6499,GA,Mail
6500,OH,No Mail
6501,VA,No Mail
6502,OH,Mail
6503,OH,No Mail
6504,OH,No Mail
6505,GA,No Mail
6506,GA,No Mail
6507,OH,Mail
6508,OH,No Mail
6509,GA,Mail
6510,OH,Mail
6511,GA,Mail
6512,VA,No Mail
6513,GA,No Mail
6514,VA,No Mail
6515,VA,Mail
6516,OH,Mail
6517,GA,Mail
6518,VA,No Mail
6519,GA,Mail
6520,VA,No Mail
6521,OH,Mail
6522,OH,Mail
6523,VA,Mail
6524,GA,Mail
6525,OH,Mail
6526,VA,Mail
6527,OH,No Mail
6528,OH,No Mail
6529,OH,Mail
6530,VA,No Mail
6531,VA,No Mail
6532,OH,Mail
6533,VA,Mail
6534,GA,Mail
6535,VA,Mail
6536,GA,Mail
6537,GA,Mail
6538,GA,No Mail
6539,VA,Mail
6540,GA,No Mail
6541,VA,Mail
6542,OH,Mail
6543,OH,Mail
6544,OH,No Mail
6545,OH,Mail
6546,GA,No Mail
6547,OH,No Mail
6548,VA,Mail
6549,OH,No Mail
6550,OH,No Mail
6551,OH,No Mail
6552,OH,No Mail
6553,VA,Mail
6554,OH,Mail
6555,GA,Mail
6556,VA,Mail
6557,OH,Mail
6558,GA,Mail
6559,OH,Mail
6560,GA,Mail
6561,OH,No Mail
6562,VA,Mail
6563,GA,Mail
6564,VA,Mail
6565,OH,Mail
6566,GA,Mail
6567,OH,No Mail
6568,GA,No Mail
6569,OH,Mail
6570,VA,No Mail
6571,OH,Mail
6572,VA,Mail
6573,VA,No Mail
6574,OH,No Mail
6575,GA,No Mail
6576,GA,Mail
6577,OH,Mail
6578,GA,No Mail
6579,VA,Mail
6580,GA,Mail
6581,GA,Mail
6582,GA,Mail
6583,OH,No Mail
6584,VA,No Mail
6585,GA,Mail
6586,GA,No Mail
6587,OH,Mail
6588,OH,No Mail
6589,GA,No Mail
6590,GA,Mail
6591,GA,No Mail
6592,OH,Mail
6593,VA,Mail
6594,OH,Mail
6595,VA,No Mail
6596,OH,No Mail
6597,VA,No Mail
6598,GA,Mail
6599,GA,No Mail
6600,GA,No Mail
6601,OH,Mail
6602,GA,No Mail
6603,VA,No Mail
6604,GA,No Mail
6605,OH,No Mail
6606,VA,No Mail
6607,GA,Mail
6608,GA,No Mail
6609,GA,No Mail
6610,OH,No Mail
6611,OH,No Mail
6612,OH,No Mail
6613,VA,Mail
6614,OH,No Mail
6615,GA,Mail
6616,GA,Mail
6617,GA,Mail
6618,VA,Mail
6619,OH,No Mail
6620,GA,Mail
6621,GA,Mail
6622,OH,No Mail
6623,OH,Mail
6624,GA,Mail
6625,OH,No Mail
6626,GA,Mail
6627,GA,Mail
6628,VA,Mail
6629,VA,Mail
6630,OH,Mail
6631,GA,Mail
6632,OH,No Mail
6633,VA,No Mail
6634,VA,Mail
6635,VA,No Mail
6636,VA,Mail
6637,GA,Mail
6638,GA,No Mail
6639,GA,No Mail
6640,OH,Mail
6641,OH,No Mail
6642,GA,No Mail
6643,VA,Mail
6644,OH,No Mail
6645,GA,No Mail
6646,OH,Mail
6647,OH,Mail
6648,GA,Mail
6649,VA,No Mail
6650,OH,Mail
6651,OH,Mail
6652,OH,No Mail
6653,VA,No Mail
6654,OH,No Mail
6655,GA,No Mail
6656,VA,Mail
6657,GA,Mail
6658,GA,Mail
6659,VA,Mail
6660,OH,No Mail
6661,VA,Mail
6662,GA,No Mail
6663,GA,No Mail
6664,OH,No Mail
6665,VA,No Mail
6666,GA,Mail
6667,GA,Mail
6668,VA,No Mail
6669,OH,Mail
6670,GA,No Mail
6671,GA,No Mail
6672,VA,No Mail
6673,VA,Mail
6674,OH,Mail
6675,OH,Mail
6676,VA,Mail
6677,VA,No Mail
6678,GA,Mail
6679,GA,Mail
6680,GA,Mail
6681,OH,No Mail
6682,OH,No Mail
6683,GA,No Mail
6684,GA,Mail
6685,GA,No Mail
6686,GA,No Mail
6687,GA,No Mail
6688,GA,Mail
6689,OH,Mail
6690,GA,Mail
6691,GA,Mail
6692,GA,Mail
6693,GA,Mail
6694,GA,Mail
6695,OH,Mail
6696,OH,No Mail
6697,OH,Mail
6698,OH,No Mail
6699,GA,Mail
6700,OH,No Mail
6701,OH,No Mail
6702,VA,No Mail
6703,GA,Mail
6704,VA,Mail
6705,OH,No Mail
6706,VA,No Mail
6707,OH,No Mail
6708,VA,No Mail
6709,OH,No Mail
6710,VA,Mail
6711,VA,No Mail
6712,VA,No Mail
6713,OH,No Mail
6714,GA,Mail
6715,OH,Mail
6716,GA,Mail
6717,VA,Mail
6718,OH,No Mail
6719,GA,No Mail
6720,OH,Mail
6721,VA,No Mail
6722,OH,Mail
6723,OH,Mail
6724,OH,No Mail
6725,OH,Mail
6726,OH,No Mail
6727,OH,Mail
6728,GA,Mail
6729,OH,No Mail
6730,VA,No Mail
6731,OH,No Mail
6732,GA,Mail
6733,OH,No Mail
6734,GA,Mail
6735,GA,No Mail
6736,OH,No Mail
6737,VA,No Mail
6738,OH,No Mail
6739,GA,No Mail
6740,OH,No Mail
6741,OH,No Mail
6742,OH,No Mail
6743,OH,No Mail
6744,OH,Mail
6745,GA,No Mail
6746,GA,Mail
6747,GA,Mail
6748,GA,No Mail
6749,GA,Mail
6750,VA,No Mail
6751,OH,No Mail
6752,VA,No Mail
6753,OH,No Mail
